"Site","Phase","Taxon","Family","Genus","domestic_wild","Proportion_per_Phase","Ubquity","Period"
"Tell Mishrifeh","TEMI_9","Thalictrum sp.","Ranunculaceae","Thalictrum","W",0.0104733976,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Thymelaea sp.","Thymelaeaceae","Thymelaea","W",0.0314201927,10.7142857143,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Torilis leptophylla (L.) Reichb.","Apiaceae","Torilis","W",0.0628403854,10.7142857143,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Triticum dicoccoides, glume base","Poaceae","Triticum","W",0.0209467951,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Trifolium sp.","Fabaceae","Trifolium","W",0.1047339757,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Triticum species free threshing wheat hexaploid rachis","Poaceae","Triticum","D",0.0628403854,14.2857142857,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Trigonella sp.","Fabaceae","Trigonella","W",0.3979891077,32.1428571429,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Triticum monococcum/dicoccum glume bases","Poaceae","Triticum","D",0.0104733976,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Triticum dicoccum grains","Poaceae","Triticum","D",0.3979891077,50,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Triticum dicoccum glume bases","Poaceae","Triticum","D",1.2568077084,71.4285714286,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Triticum monococcum grains (1/2g)","Poaceae","Triticum","D",0.0104733976,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",0.2408881441,14.2857142857,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Triticum species indeterminate fr thr/gl wheat grains","Poaceae","Triticum","D",0.2827817344,28.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Triticum species indeterminate fr thr/gl wheat rachis","Poaceae","Triticum","D",0.3456221198,32.1428571429,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Typha sp.","Typhaceae","Typha","W",0.0104733976,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Apiaceae indeterminate","Apiaceae","-","W",0.0523669879,14.2857142857,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Valerianella dentata (L.) Pollich","Valerianaceae","Valerianella","W",0.0523669879,17.8571428571,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Valerianella vesicaria (L.) Moench","Valerianaceae","Valerianella","W",0.0418935903,7.1428571429,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Verbena officinalis L.","Verbenaceae","Verbena","W",0.0104733976,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Veronica sp.","Plantaginaceae","Veronica","W",0.0104733976,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Vicia ervilia (L.) Willd.","Fabaceae","Vicia","D",0.0104733976,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Vicia/Lathyrus","Fabaceae","Vicia/Lathyrus","W",0.1047339757,7.1428571429,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Vitis vinifera L. fruits","Vitaceae","Vitis","D",0.073313783,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Vitis vinifera L. pips","Vitaceae","Vitis","D",0.4189359028,35.7142857143,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Vitis vinifera/sylvestris, pips","Vitaceae","Vitis","-",0.0104733976,3.5714285714,"Early-Middle Bronze Age"
"Tell Mishrifeh","TEMI_9","Vitis vinifera/sylvestris, stalks","Vitaceae","Vitis","-",0.3246753247,21.4285714286,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Adonis dentata Del.","Ranunculaceae","Adonis","W",8,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Ajuga sp.","Lamiaceae","Ajuga","W",1,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Astragalus sp.","Fabaceae","Astragalus","W",3,100,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Bromus sp.","Poaceae","Bromus","W",2,100,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Carex sp.","Cyperaceae","Carex","W",14,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Centaurea sp. L.","Asteraceae","Centaurea","W",1,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Cephalaria syriaca (L.) Schrader","Dipsacaceae","Cephalaria","W",1,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Chenopodium sp.","Chenopodiaceae","Chenopodium","W",1,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Cyperus sp.","Cyperaceae","Cyperus","W",1,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Eleocharis sp.","Cyperaceae","Eleocharis","W",1,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Galium sp.","Rubiaceae","Galium","W",5,100,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Poaceae indet.","Poaceae","-","W",4,100,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Hordeum distichum grain (hulled)","Poaceae","Hordeum","D",26,100,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Fabaceae indet.","Fabaceae","-","W",1,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Lens culinaris Medik.","Fabaceae","Lens","D",1,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Lithospermum L. sp.","Boraginaceae","Lithospermum","W",2,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Lolium sp.","Poaceae","Lolium","W",4,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Malva sp.","Malvaceae","Malva","W",2,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Medicago sp.","Fabaceae","Medicago","W",2,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Solanum nigrum L.","Solanaceae","Solanum","W",1,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Triticum dicoccum grains","Poaceae","Triticum","D",0,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Triticum species indeterminate free threshing wheat grains","Poaceae","Triticum","D",14,100,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Vicia sp.","Fabaceae","Vicia","D",1,50,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Vitis sp.","Vitaceae","Vitis","W",2,100,"Early-Middle Bronze Age"
"Tepecik","TEP-EB_MB","Vitis vinifera L. pips","Vitaceae","Vitis","D",3,50,"Early-Middle Bronze Age"
