Site,Phase,Taxon,Family,Genus,Domestic_Wild,Proportion_per_Phase,Ubquity,Period
Hierakonpolis,HP_EDN_IIIA2,Desmostachya/Imperata,Poaceae,Desmostachya/Imperata,W,0.157977883,20,Early Bronze Age
Hierakonpolis,HP_EDN_IIIA2,Hordeum distichum/vulgare rachis,Poaceae,Hordeum,D,0.473933649,40,Early Bronze Age
Hierakonpolis,HP_EDN_IIIA2,Hordeum vulgare glume,Poaceae,Hordeum,D,0.473933649,20,Early Bronze Age
Hierakonpolis,HP_EDN_IIIA2,Hordeum vulgare rachis,Poaceae,Hordeum,D,0.315955766,40,Early Bronze Age
Hierakonpolis,HP_EDN_IIIA2,Phragmites australis (Cav.) Trin.,Poaceae,Phragmites,W,0.157977883,20,Early Bronze Age
Hierakonpolis,HP_EDN_IIIA2,Ziziphus spina-christi,Rhamnaceae,Ziziphus,W,0.947867299,60,Early Bronze Age
Hierakonpolis,HP_EDN_IIIB-IIIC1,Cereal indeterminate culm,Poaceae,-,D,18.18181818,100,Early Bronze Age
Hierakonpolis,HP_EDN_IIIB-IIIC1,Ceruana pratensis,Asteraceae,Ceruana,W,81.81818182,100,Early Bronze Age
Hierakonpolis,HP_PN_IIA,Cyperus alopecuroides,Cyperaceae,Cyperus,W,9.677419355,25,Early Bronze Age
Hierakonpolis,HP_PN_IIA,Desmostachya/Imperata,Poaceae,Desmostachya/Imperata,W,4.838709677,25,Early Bronze Age
Hierakonpolis,HP_PN_IIA,Hordeum distichum/vulgare grain (hulled),Poaceae,Hordeum,D,9.677419355,50,Early Bronze Age
Hierakonpolis,HP_PN_IIA,Juncus sp.,Juncaceae,Juncus,W,45.16129032,75,Early Bronze Age
Hierakonpolis,HP_PN_IIA,Linum usitatissimum L.,Linaceae,Linum,D,4.838709677,50,Early Bronze Age
Hierakonpolis,HP_PN_IIA,Phoenix dactylifera L.,Palmaceae,Phoenix,D,3.225806452,50,Early Bronze Age
Hierakonpolis,HP_PN_IIA,Phragmites australis (Cav.) Trin.,Poaceae,Phragmites,W,22.58064516,25,Early Bronze Age
Hili N (Al Ain),HILI_EBA_III,Phoenix dactylifera L.,Palmaceae,Phoenix,D,,,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Adonis sp.,Ranunculaceae,Adonis,W,0,7,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Agrostis sp.,Poaceae,Agrostis,W,0,6,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Ajuga sp.,Lamiaceae,Ajuga,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Ajuga/Teucrium,Lamiaceae,Ajuga/Teucrium,W,0,7,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Alopecurus sp.,Poaceae,Alopecurus,W,0,6,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Ammi majus L.,Apiaceae,Ammi,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Anagallis sp. L.,Primulaceae,Anagallis,W,1,26,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Anthemis cotula L.,Asteraceae,Anthemis,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Anthemis sp. L.,Asteraceae,Anthemis,W,0,9,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Anthemis type,Asteraceae,Anthemis,W,0,6,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Asperula/Galium sp.,Rubiaceae,Asperula/Galium,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Asperula sp.,Rubiaceae,Asperula,W,0,12,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Astragalus sp.,Fabaceae,Astragalus,W,1,32,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Berula erecta Hudson,Apiaceae,Berula,W,0,6,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Beta vulgaris L.,Chenopodiaceae,Beta,D,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Brachypodium distachyon,Poaceae,Brachypodium,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Bromus intermedius type,Poaceae,Bromus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Bromus madritensis L.,Poaceae,Bromus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Bromus sp.,Poaceae,Bromus,W,0,13,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Bunias sp.,Brassicaceae,Bunias,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Bupleurum lancifolium,Apiaceae,Bupleurum,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Calendula arvensis L.,Asteraceae,Calendula,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Carthamus sp. L.,Asteraceae,Carthamus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Caryophyllaceae indet.,Caryophyllaceae,-,W,0,9,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Centaurea sp. L.,Asteraceae,Centaurea,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Cereal indeterminate culm,Poaceae,-,D,1,18,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Cereal indeterminate grains,Poaceae,-,D,1,41,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Cereal indeterminate rachis,Poaceae,-,D,1,13,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,cf. Agrostis sp.,Poaceae,Agrostis,W,0,7,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,cf. Astragalus sp.,Fabaceae,Astragalus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,cf. Heliotropium L. sp.,Boraginaceae,Heliotropium,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,cf. Hordeum sativum rachis internode,Poaceae,Hordeum,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,cf. Linum sp.,Linaceae,Linum,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,cf. Phleum sp.,Poaceae,Phleum,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,cf. Reseda sp.,Resedaceae,Reseda,W,0,6,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Chara sp.,Characeae,Chara,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Chenopodium album L.,Chenopodiaceae,Chenopodium,W,0,15,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Chenopodiaceae indet.,Chenopodiaceae,-,W,0,11,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Chenopodium murale type,Chenopodiaceae,Chenopodium,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Cicer arietinum L.,Fabaceae,Cicer,D,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Cistus sp.,Cistaceae,Cistus,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Asteraceae indet.,Asteraceae,-,W,0,6,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Coronilla sp.,Fabaceae,Coronilla,W,0,24,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Brassicaceae indet.,Brassicaceae,-,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Cyperaceae/Polygonaceae endosperm,Cyperaceae/Polygonaceae,-,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Eleocharis sp.,Cyperaceae,Eleocharis,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Eragrostis minor Host type,Poaceae,Eragrostis,W,0,6,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Erodium sp.,Geraniaceae,Erodium,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,"Ficus carica L., uncarbonized",Moraceae,Ficus,D,0,13,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Ficus carica L.,Moraceae,Ficus,D,1,32,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Fumaria sp.,Papaveraceae,Fumaria,W,0,7,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Galium aparine L. type,Rubiaceae,Galium,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Galium sp.,Rubiaceae,Galium,W,0,21,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Galium spurium L. type,Rubiaceae,Galium,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Glaucium corniculatum (L.) Rud.,Papaveraceae,Glaucium,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Poaceae indet. large,Poaceae,-,W,4,52,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Poaceae indet. small,Poaceae,-,W,0,10,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Gypsophila sp.,Caryophyllaceae,Gypsophila,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Helianthemum sp.,Cistaceae,Helianthemum,W,0,11,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Heliotropium europaeum L.,Boraginaceae,Heliotropium,W,0,15,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Hippocrepis sp.,Fabaceae,Hippocrepis,W,0,29,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Hordeum distichum/vulgare rachis,Poaceae,Hordeum,D,10,35,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Hordeum distichum/vulgare grain (hulled),Poaceae,Hordeum,D,3,49,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Hordeum sp. grains,Poaceae,Hordeum,W,0,17,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Hyoscyamus sp.,Solanaceae,Hyoscyamus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Lamiaceae indet.,Lamiaceae,-,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Lathyrus cicera/sativus,Fabaceae,Lathyrus,D,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Fabaceae indeterminate small,Fabaceae,-,W,6,43,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Fabaceae sat. indet.,Fabaceae,-,D,0,13,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Lens culinaris Medik.,Fabaceae,Lens,D,1,46,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Linum sp.,Linaceae,Linum,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Linum usitatissimum L.,Linaceae,Linum,D,0,7,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Lithospermum arvense L.,Boraginaceae,Lithospermum,W,0,6,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,"Lithospermum tenuiflorum, uncarbonized",Boraginaceae,Lithospermum,W,2,60,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Lolium sp.,Poaceae,Lolium,W,4,41,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Lolium persicum type,Poaceae,Lolium,W,0,10,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Malvaceae indet.,Malvaceae,-,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Malva sp.,Malvaceae,Malva,W,1,27,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Malva sp. uncarbonized,Malvaceae,Malva,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Medicago orbicularis (L.) Bart.,Fabaceae,Medicago,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Medicago sp.,Fabaceae,Medicago,W,0,12,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Olea europaea L.,Oleaceae,Olea,D,1,74,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Panicum miliaceum,Poaceae,Panicum,D,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Phalaris arundinacea type,Poaceae,Phalaris,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Phalaris minor Retz,Poaceae,Phalaris,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Phalaris paradoxa L.,Poaceae,Phalaris,W,0,11,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Phalaris sp.,Poaceae,Phalaris,W,0,29,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Phleum phleoides type,Poaceae,Phleum,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Picris sp. L.,Asteraceae,Picris,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Plantago sp.,Plantaginaceae,Plantago,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Polypogon maritimus type,Poaceae,Polypogon,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Polygonaceae indet.,Polygonaceae,-,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Reseda luteola L.,Resedaceae,Reseda,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Rumex sp.,Polygonaceae,Rumex,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Salix sp.,Salicaceae,Salix,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Salsola kali L.,Chenopodiaceae,Salsola,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Scorpiurus muricatus L.,Fabaceae,Scorpiurus,W,1,34,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Scrophulariaceae indeterminate,Scrophulariaceae,-,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Silene gallica/conica type,Caryophyllaceae,Silene,W,0,15,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Silene sp.,Caryophyllaceae,Silene,W,1,30,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Spergularia marina (L.),Caryophyllaceae,Spergularia,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Stellaria sp.,Caryophyllaceae,Stellaria,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Thymelaea sp.,Thymelaeaceae,Thymelaea,W,0,10,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Torilis leptophylla (L.) Reichb.,Apiaceae,Torilis,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Torilis type,Apiaceae,Torilis,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Trifolium campestre type,Fabaceae,Trifolium,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Trifolium sp.,Fabaceae,Trifolium,W,0,10,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Trigonella monspeliaca L.,Fabaceae,Trigonella,W,0,9,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Trigonella sp.,Fabaceae,Trigonella,W,0,13,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum monococcum/dicoccum glume bases,Poaceae,Triticum,D,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum monococcum/dicoccum grains,Poaceae,Triticum,D,0,23,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum dicoccum grains,Poaceae,Triticum,D,1,37,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum dicoccum glume bases,Poaceae,Triticum,D,48,63,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum dicoccum grains (1g),Poaceae,Triticum,D,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum dicoccum spikelet fork terminal,Poaceae,Triticum,D,0,26,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum species indeterminate free threshing wheat rachis,Poaceae,Triticum,D,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum species indeterminate free threshing wheat grains,Poaceae,Triticum,D,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum monococcum glume bases,Poaceae,Triticum,D,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum monococcum grains (1/2g),Poaceae,Triticum,D,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum monococcum grains (1g),Poaceae,Triticum,D,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum monococcum grains (2g),Poaceae,Triticum,D,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum species indeterminate fr thr/gl wheat grains,Poaceae,Triticum,D,1,18,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Triticum species indeterminate fr thr/gl wheat rachis,Poaceae,Triticum,D,1,9,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Apiaceae indeterminate,Apiaceae,-,W,1,30,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Vaccaria pyramidata Medik.,Caryophyllaceae,Vaccaria,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Valerianella sp. Miller,Valerianaceae,Valerianella,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Verbascum sp.,Scrophulariaceae,Verbascum,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Verbena sp.,Verbenaceae,Verbena,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Veronica persica type,Plantaginaceae,Veronica,W,0,2,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Vicia/Lathyrus,Fabaceae,Vicia/Lathyrus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Vitis vinifera L. fruits,Vitaceae,Vitis,D,0,9,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Vitis vinifera L. pips,Vitaceae,Vitis,D,0,51,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_LC,Vitis vinfera L. stalks,Vitaceae,Vitis,D,0,10,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Adonis sp.,Ranunculaceae,Adonis,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Ajuga/Teucrium,Lamiaceae,Ajuga/Teucrium,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Alopecurus sp.,Poaceae,Alopecurus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Anagallis sp. L.,Primulaceae,Anagallis,W,1,18,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Asperula sp.,Rubiaceae,Asperula,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Astragalus sp.,Fabaceae,Astragalus,W,2,17,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Berula erecta Hudson,Apiaceae,Berula,W,0,3,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Boraginaceae indeterminate,Boraginaceae,-,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Bromus sp.,Poaceae,Bromus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Bupleurum lancifolium,Apiaceae,Bupleurum,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Caryophyllaceae indet.,Caryophyllaceae,-,W,0,3,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Centaurea sp. L.,Asteraceae,Centaurea,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Cereal indeterminate grains,Poaceae,-,D,0,16,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Cereal indeterminate rachis,Poaceae,-,D,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,cf. Anthemis sp.,Asteraceae,Anthemis,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,cf. Heliotropium L. sp.,Boraginaceae,Heliotropium,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,cf. Linum sp.,Linaceae,Linum,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,cf. Plantago sp.,Plantaginaceae,Plantago,W,0,7,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Chara sp.,Characeae,Chara,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Chenopodium album L.,Chenopodiaceae,Chenopodium,W,0,3,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Chenopodiaceae indet.,Chenopodiaceae,-,W,0,8,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Chenopodium murale type,Chenopodiaceae,Chenopodium,W,0,3,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Cicer arietinum L.,Fabaceae,Cicer,D,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Cistus sp.,Cistaceae,Cistus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Asteraceae indet.,Asteraceae,-,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Coronilla sp.,Fabaceae,Coronilla,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Brassicaceae indet.,Brassicaceae,-,W,0,3,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Eragrostis minor Host type,Poaceae,Eragrostis,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,"Ficus carica L., uncarbonized",Moraceae,Ficus,D,0,9,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Ficus carica L.,Moraceae,Ficus,D,0,13,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Galium sp.,Rubiaceae,Galium,W,0,9,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Poaceae indet. large,Poaceae,-,W,2,46,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Poaceae indet. small,Poaceae,-,W,1,14,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Helianthemum sp.,Cistaceae,Helianthemum,W,0,3,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Heliotropium europaeum L.,Boraginaceae,Heliotropium,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Hippocrepis sp.,Fabaceae,Hippocrepis,W,0,13,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Hordeum distichum/vulgare rachis,Poaceae,Hordeum,D,1,16,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Hordeum distichum/vulgare grain (hulled),Poaceae,Hordeum,D,1,36,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Hordeum sp. grains,Poaceae,Hordeum,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Fabaceae indeterminate small,Fabaceae,-,W,9,39,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Fabaceae sat. indet.,Fabaceae,-,D,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Lens culinaris Medik.,Fabaceae,Lens,D,1,34,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Linum sp.,Linaceae,Linum,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Lithospermum arvense L.,Boraginaceae,Lithospermum,W,0,3,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,"Lithospermum tenuiflorum, uncarbonized",Boraginaceae,Lithospermum,W,14,64,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Lolium sp.,Poaceae,Lolium,W,1,17,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Malva sp.,Malvaceae,Malva,W,1,20,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Medicago orbicularis (L.) Bart.,Fabaceae,Medicago,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Medicago sp.,Fabaceae,Medicago,W,0,7,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Olea europaea L.,Oleaceae,Olea,D,2,63,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Phalaris sp.,Poaceae,Phalaris,W,1,21,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Phleum/Alopecurus,Poaceae,Phleum/Alopecurus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Phleum sp.,Poaceae,Phleum,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Phleum phleoides type,Poaceae,Phleum,W,2,8,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Polygonaceae indet.,Polygonaceae,-,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Rubus sp.,Rosaceae,Rubus,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Rumex sp.,Polygonaceae,Rumex,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Scorpiurus muricatus L.,Fabaceae,Scorpiurus,W,1,16,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Scrophulariaceae indeterminate,Scrophulariaceae,-,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Silene gallica/conica type,Caryophyllaceae,Silene,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Silene sp.,Caryophyllaceae,Silene,W,1,18,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Thymelaea sp.,Thymelaeaceae,Thymelaea,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Trifolium sp.,Fabaceae,Trifolium,W,0,3,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Trigonella monspeliaca L.,Fabaceae,Trigonella,W,0,4,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Trigonella sp.,Fabaceae,Trigonella,W,1,8,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Triticum monococcum/dicoccum glume bases,Poaceae,Triticum,D,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Triticum monococcum/dicoccum grains,Poaceae,Triticum,D,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Triticum dicoccum grains,Poaceae,Triticum,D,0,11,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Triticum dicoccum glume bases,Poaceae,Triticum,D,49,68,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Triticum dicoccum spikelet fork terminal,Poaceae,Triticum,D,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Triticum species indeterminate fr thr/gl wheat grains,Poaceae,Triticum,D,0,9,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Apiaceae indeterminate,Apiaceae,-,W,0,5,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Verbascum sp.,Scrophulariaceae,Verbascum,W,0,1,Early Bronze Age
Hirbet ez-Zeraqon,HEZ_UC,Verbena sp.,Verbenaceae,Verbena,W,0,1,Early Bronze Age
